"seqID",".","length","reason_for_exclusion","verified_hgcA","cluster_ID","clstr_rep","assemblyID","scaffoldID","taxonomic_assignment","metabolic_assignment","autoclass_phylum","autoclass_class","autoclass_order","autoclass_family","autoclass_genus","autoclass_species","length_of_scaffold","BLI20_MG_001","BLI20_MG_002","BLI20_MG_003","BLI20_MG_004","BLI20_MG_005","BLI21_MG_101","BLI21_MG_102","BLI21_MG_103","BLI21_MG_104","BLI21_MG_105","BLI21_MG_106","BLI21_MG_107","BLI21_MG_108","BLI21_MG_109","BLI21_MG_110","BLI21_MG_111","BLI21_MG_112","BLI20_MT_001","BLI20_MT_002","BLI20_MT_003","BLI20_MT_004","BLI20_MT_005","BLI20_MT_006","BLI20_MT_007","BLI20_MT_008","BLI20_MT_009","BLI20_MT_010","BLI20_MT_011","BLI20_MT_012","BLI21_MT_001","BLI21_MT_002","BLI21_MT_003","BLI21_MT_004","BLI21_MT_005","BLI21_MT_006","BLI21_MT_007","BLI21_MT_008","BLI21_MT_009","BLI21_MT_010","BLI21_MT_011","BLI21_MT_012"
"BLI21_assembly103_000000014104_7","388.2",328,NA,TRUE,"BLI_hgcA_clstr_0059",0,"BLI21_assembly103","BLI21_assembly103_000000014104","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",6011,0.0573507007943778,0.054851079566685,0,0.103363284748733,0.0209706073406449,0.00745793521489289,0.255312554939979,0.561557441637607,0.0116418678626197,0.402552078395763,0.890847446202859,0.012090946312727,0.299989821184286,0.0016540344968606,0.777123746622794,0.270209535133458,0.586953791522324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.0284960529503318,0.0430837625027546,0.0485465585542979,0,0,0,0,0,0
"BLI21_assembly103_000000014951_4","400.9",353,NA,TRUE,"BLI_hgcA_clstr_0026",0,"BLI21_assembly103","BLI21_assembly103_000000014951","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",5785,0.094853592081652,0.124301046650581,0.0117593220849842,0.164536751723211,0.117650628866318,0.0147503958210288,0.343236034776965,0.183960450445459,0.00526212075163693,0.0892024626666369,0.152043439588211,0.00314726054221183,0.0763052210325392,0.00516652116992404,0.124735857252925,0.207071585406018,0.273508153212412,0,0.0294803759601361,0,0,0,0,0,0,0,0.0364567176970163,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"BLI21_assembly103_000000025292_5","398.4",353,NA,TRUE,"BLI_hgcA_clstr_0025",0,"BLI21_assembly103","BLI21_assembly103_000000025292","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",4087,0.119057504527374,0.186814173349075,0.00692223354951866,0.0327819108511857,0.120778598211662,0.0117176529619532,0.505140170020357,0.278647815860334,0,0.090849344220623,0.180437134670868,0,0.0665643574445764,0.0260812243049522,0.154805068163467,0.417011745204007,0.247226893606983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"BLI21_assembly103_000000030982_5","381.5",328,NA,TRUE,"BLI_hgcA_clstr_0060",0,"BLI21_assembly103","BLI21_assembly103_000000030982","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",3589,0.0729776411261712,0.083778438323726,0,0.0576055442425165,0.00161167133623971,0,0.122450731615478,0.27955452320859,0,0.119627781956194,0.322728905590905,0.00524798520807723,0.108899222273917,0,0.246340731400486,0.0612895115592117,0.282510790571633,0,0,0,0,0,0.0242569439963674,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0.0139005817474971,0.0358912422137067,0,0
"BLI21_assembly103_000000039770_4","174.2",142,"C-term truncated, only 142 residues",FALSE,"BLI_hgcA_clstr_0034",0,"BLI21_assembly103","BLI21_assembly103_000000039770","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",3070,0.086404026847049,0.0718824124951325,0.0189256013609359,0.556046881243637,0.140230294830315,0,0.0173657843417165,0.0561992436113419,0.118678942441209,1.40914495506652,0.989469014509922,0.866406962070223,1.26482368293063,0,0.697283651339622,0.0483863353291812,0.216067490881552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0.108744058247555,0.151391985070591,0.156886125126277,0
"BLI21_assembly103_000000051905_3","428.6",359,NA,TRUE,"BLI_hgcA_clstr_0018",0,"BLI21_assembly103","BLI21_assembly103_000000051905","Firmicutes","FERM","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Unclassified",2607,0.526671267440395,0.370710773742598,0.0545483317371283,0.240479223905301,0.0909100992368108,0.00615247341817854,0.151020214588204,0.201001592520537,0.0102298865844394,0.115502517371828,0.131892430325678,0.00748088012763176,0.139598033834274,0.0102338009597788,0.101752005843934,0.171480883723468,0.286560298036863,0.029646027155714,0.028818829694897,0,0,0,0,0,0,0,0.0356187895448989,0,0,0.0360674005133168,0,NA,0,0.0378934856655876,0,0,0,0,0,0,0.0449620973033626
"BLI21_assembly103_000000052476_2","200.1",149,"C-term truncated, only 149 residues",FALSE,"BLI_hgcA_clstr_0097",1,"BLI21_assembly103","BLI21_assembly103_000000052476",NA,NA,"Chloroflexi","Unclassified","Unclassified","Unclassified","Unclassified","Chloroflexi bacterium RIFOXYD12_FULL_57_15",2591,0.0764305607242751,0.305168327614206,0.32889285853498,0.0124331357543007,0.236908748827835,2.58952253875512,0.71880615884936,0.330642011895525,1.20673953249033,0.243160555120195,0.235074774437654,0.454405733304925,0.351284590507452,2.50658951947745,0.131394030724202,0.85861763735948,0.423939935862192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"BLI21_assembly103_000000060555_4","403.7",341,NA,TRUE,"BLI_hgcA_clstr_0027",0,"BLI21_assembly103","BLI21_assembly103_000000060555","Desulfomonilaceae","SRB","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Unclassified","Unclassified","Unclassified",2380,0.0388757065171739,0.0299361603380328,0,0.0438699601034259,0.00757379480574645,0,0.171695917481701,0.876665322875076,0.0369924644478362,0.494954509243835,1.03127185459999,0.0284622502277286,0.413670244845844,0,1.23050406043459,0.109930294114479,0.288340322924842,0.3183317556648,0.123595876561712,0.147684728616786,0.473787015999838,0.565029823333218,0.206997359823558,0,0,0,0.535593610698618,1.08406995025441,0.267755560165835,0.174016799547718,0.0621804840371681,NA,0.512634952655113,0.55003715474752,0.390621822868691,0.611456162336034,0.420545050392021,0.237298605826078,0.815911487139258,0.551921812669325,0.168970414917273
"BLI21_assembly103_000000094205_1","246.9",251,NA,TRUE,"BLI_hgcA_clstr_0003",0,"BLI21_assembly103","BLI21_assembly103_000000094205","Actinobacteria","RESP","Actinobacteria","Actinobacteria <high GC Gram+>","Unclassified","Unclassified","Unclassified","Actinobacteria bacterium",1847,0.195150987263641,0.0310282619385236,0.0220430085592853,0.148367221452843,0.00814525425878985,0,0.00997647899184353,0.251817986434849,0.00236709288136528,0.0191620491194414,0.0325670235619289,0,0.0877527051621867,0.0122065181473744,0.0455790323189912,0.0818427074502706,0.165240040060565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"BLI21_assembly103_000000095294_2","405.8",353,NA,TRUE,"BLI_hgcA_clstr_0031",0,"BLI21_assembly103","BLI21_assembly103_000000095294","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",1835,0.172344866621919,0.177896219523816,0.0330119293261434,0.555563458972927,0.111771363593402,0.00924473219346098,0.108700933986435,0.142229121263709,0.0155374240007061,0.235320771049811,0.323084360441373,0.0567623262133207,0.333448029569871,0.00615094078520037,0.273245488149643,0.0682402112312776,0.33843589269349,0,0,0,0.0501708061777945,0,0,0,0,0,0,0,0.0196515614638582,0,0,NA,0.0257184180278956,0.038798128682618,0,0.0555094342385355,0,0.0125833617882659,0,0.105312471139562,0.046015378047294
"BLI21_assembly103_000000129736_3","390.4",314,NA,TRUE,"BLI_hgcA_clstr_0043",0,"BLI21_assembly103","BLI21_assembly103_000000129736","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",1541,0.0142666254360572,0.0705253610634948,0.0105561274901678,0.02275430509188,0.0713837449848575,0,0.187340254799327,0.108431629335461,0.00387385862097158,0.0604651043052066,0.129811198532699,0.013901667741203,0.18433933179078,0.0266243620460847,0.116573195137145,0.143342538242265,0.0649120605068838,0,0,0,0.177593255801096,0,0,0,0,0,0,0,0,0.0216806921848733,0,NA,0,0,0,0,0,0,0,0,0.0271371456413067
"BLI21_assembly103_000000154963_2","222.0",350,NA,TRUE,"BLI_hgcA_clstr_0036",1,"BLI21_assembly103","BLI21_assembly103_000000154963","Verrucomicrobiae","RESP","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",1392,0.17482403399003,0.301532354997902,0.190095489359091,0.0587484365734908,0.0398794349069072,0,0.00706477103356532,0.102479980650172,0.0036148471519458,0.0133267598169317,0.0369894797052622,0.00475995434961265,0.00869093830420025,0,0.010041565400195,0.0334555107370443,0.0922119843460885,0,0,0,0.101533656167439,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"BLI21_assembly103_000000172368_1","256.4",159,"C-term truncated, only 159 residues",FALSE,"BLI_hgcA_clstr_0051",0,"BLI21_assembly103","BLI21_assembly103_000000172368","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",1308,0.00121245894419948,0.0263523581888384,0,0.0452161580427557,0.0235858943278238,0,0.112867877088211,0.0462038004334921,0.0306631296309148,0.265779460183773,0.332620525874676,0,0.196770327364119,0,0.253101625787959,0.0914017827885912,0.158734254303308,0,0,0,0.192919243444262,0,0,0,0,0,0,0,0,0,0,NA,0.0994806908262045,0.0768727776572125,0,0,0,0,0,0,0.0866861598947319
"BLI21_assembly103_000000189558_1","298.8",311,NA,TRUE,"BLI_hgcA_clstr_0071",1,"BLI21_assembly103","BLI21_assembly103_000000189558","Bacteroidetes","RESP","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",1238,0.0634611399495991,0.0403452574798892,0.00101712977572782,0.15435260711566,0.0134057273771975,0.0161238551122734,0.0331659931057368,0.0371539309398153,0.00722773841936643,0.0115058899473831,0.0100606837438885,0,0.061442844369293,0.00643009716512239,0.0245986363778558,0.0389423570134072,0.186750161999581,0,0,0,0,0.129348080098555,0.0262408009201349,0,0,0,0,0,0,0,0,NA,0.0308970450380233,0.0468047460149989,0,0,0.120043981921504,0.0150328406440698,0.0388897659724835,0,0.0276464015810548
"BLI21_assembly103_000000212170_3","214.4",220,"Missing cap helix",FALSE,"BLI_hgcA_clstr_0052",0,"BLI21_assembly103","BLI21_assembly103_000000212170","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",1159,0.00637841633094227,0,0,0.0356593362982387,0.00733072883291087,0.0165115216850652,0.230000785870236,0.192997963815361,0.156610981714399,0.526909614079469,0.330222677456454,0.0501914864377154,0.473895898460058,0.0109858663326369,0.340130749471184,0.303409871487352,0.088073486698948,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594094030610028,NA,0,0,0,0.0571482595868159,0,0,0.132613389342069,0.0708053002055953,0
"BLI21_assembly103_000000220782_1","254.8",237,"Missing cap helix",FALSE,"BLI_hgcA_clstr_0013",0,"BLI21_assembly103","BLI21_assembly103_000000220782","Desulfobacterota","SRB","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Unclassified","Unclassified","Unclassified",1132,0.0422113475411559,0.0181493191764022,0,0,0,0,0.0102520986264258,0.228459670945115,0,0.0262295590874663,0.0822888178761615,0,0.00487802553499628,0,0.138093271016136,0.0677363512071769,0.0953760910153501,0.0828957047426376,0.158506461553564,0.0459753976906754,0.0914642954567832,0.292784057114131,0.156492945834439,0,0,0.23298372350459,0,0,0.0352240607348805,0.0330610626025764,0,NA,0.187278538939069,0.465522641268741,0.319289752235971,0.100832061871793,0,0.0671599240485624,0.117248332965453,0.188378754475403,0.12547656291438
"BLI21_assembly103_000000229245_2","241.4",142,"C-term truncated, only 142 residues",FALSE,"BLI_hgcA_clstr_0029",0,"BLI21_assembly103","BLI21_assembly103_000000229245","Bacteroidetes","RESP","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",1108,0.0220976552828209,0.000254502316155318,0,0.0334750875159505,0.000696712986763932,0,0,0.0771657440195234,0,0,0.00835678174659608,0,0.0564808583040704,0,0.04556886364224,0.0337753435829452,0.147250341051087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0.107112630768551,0,0,0,0,0,0
"BLI21_assembly103_000000239562_2","146.3",172,"C-term truncated, only 172 residues",FALSE,"BLI_hgcA_clstr_0093",1,"BLI21_assembly103","BLI21_assembly103_000000239562",NA,NA,"Actinobacteria","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified",1080,0.0144009233938591,0.0227472093939766,0,0.0170355604039178,0,0,0.0174824193426359,0.0711563052524852,0.0123209536677252,0.046626595646307,0.116889856669403,0,0.0607798565044811,0,0.0906837842104915,0.0166404270037279,0.0727217336331419,0.098373377449001,0,0.0279121373970539,0,0.689961259677038,0.134171864990897,0,0,0,0,0,0,0.172773809213215,0.0904540278350171,NA,0.586925116601858,0.517818889399442,0.427829735952235,0.269367504170217,0.416130120092864,0.114594593562529,0.514988694380203,0.216923601286068,0.0737979832380667
"BLI21_assembly104_000000000648_20","358.8",351,NA,TRUE,"BLI_hgcA_clstr_0035",0,"BLI21_assembly104","BLI21_assembly104_000000000648","Kiritimatiellae","KIR","Lentisphaerae","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified",24506,0.00655199488978573,0.00547996509687948,0.00158895658550281,0.245551795882141,0.0673370651551661,0,0.0180599129499193,0.0111216041454287,0.18200563351557,2.97472241559257,0.675093176397735,0.681483970909024,4.67511170240012,0,0.731019881625647,0.0313405922943938,0.0221721594573218,0,0,0,0,0,0,0,0,0,0.0365395725711922,0,0,0,0,NA,0,0,0,0.58931992669526,0.135217627397348,0.394003155734006,0.161606188274819,0.105035638924228,0.0688144862182846
"BLI21_assembly104_000000001797_13","390.2",352,NA,TRUE,"BLI_hgcA_clstr_0034",0,"BLI21_assembly104","BLI21_assembly104_000000001797","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",15775,0.0556355941514959,0.0508535081504503,0.0192603581049197,0.528245172424448,0.113433096702935,0.00320532703165672,0.0342327934829046,0.0552443057474466,0.182720918216598,1.34139716926413,1.04399948833506,0.583428273444823,1.41423743881164,0.00061048365508321,0.803665953870611,0.0520522714162789,0.141054007004401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0.0253225700420971,0.0643938405232505,0.0348786815251755,0
"BLI21_assembly104_000000057862_3","389.7",353,NA,TRUE,"BLI_hgcA_clstr_0028",0,"BLI21_assembly104","BLI21_assembly104_000000057862","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",2450,0,0,0,0.00329010076348947,0,0,0.0378718631418044,0.0229365599707374,0.134118440568876,1.04657992763438,2.51320890081259,0.114609310307979,0.901450456193465,0,1.52386316678827,0.031166558623236,0.034646119671772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.0505296529407908,0,0,0.139216669604194,0.033544959368328,0,0,0.243225451262927,0.0455219331784362
"BLI21_assembly104_000000083274_2","325.4",474,NA,TRUE,"BLI_hgcA_clstr_0000",1,"BLI21_assembly104","BLI21_assembly104_000000083274","Actinobacteria","RESP","Actinobacteria","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified",1976,0,0,0,0,0,0,0,0,0.229140924275039,0.0409269732037,0,0.122423248631575,0.0343073175003209,0,0,0,0.0120255931668009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"BLI21_assembly104_000000086908_3","391.6",334,NA,TRUE,"BLI_hgcA_clstr_0052",0,"BLI21_assembly104","BLI21_assembly104_000000086908","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",1925,0.00732964457720462,0.00618653943324732,0,0.039432768194913,0.004288096881726,0.0133308852978115,0.334124888257999,0.156724120580731,0.145872772902033,0.454528427045617,0.29809735027499,0.0328051977288711,0.443152803215326,0.01504568727146,0.323598139310725,0.238342115029318,0.0884635470762947,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318615282763004,NA,0,0,0,0.0300785651218358,0,0,0.10377550432404,0.0374427074103017,0
"BLI21_assembly104_000000125678_2","371.4",312,NA,TRUE,"BLI_hgcA_clstr_0069",1,"BLI21_assembly104","BLI21_assembly104_000000125678","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",1539,0.0240282300051103,0.0143033526939056,0,0.0125179312806745,0.0177274124559587,0,0.00379408842155092,0,0.118279016612671,0.474815676389169,0.491196849148049,0,0.378127532556285,0,0.444068873540986,0.0069980397223276,0.00571118694832986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0.0398040897689581,0.0747084342316714,0,0,0.0540872350353043
"BLI21_assembly104_000000134173_2","382.5",341,NA,TRUE,"BLI_hgcA_clstr_0047",0,"BLI21_assembly104","BLI21_assembly104_000000134173","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",1477,0,0,0,0,0,0.0113757012250236,0.129276834317833,0.329182142280474,0.142220993025012,1.41515474063966,1.62780837309164,0.117109894226175,0.74724093310187,0,1.06320977533826,0.072327353017545,0.357959441285701,0,0,0,0,0,0,0,0,0,0.0380342129331385,0.0489318266034339,0,0.019266115501149,0,NA,0.0264820060013058,0,0.0450050487561609,0.0876435136991134,0.0703285308352981,0.0660798305536142,0.10085799959385,0,0.190937599635071
"BLI21_assembly104_000000218383_1","322.4",358,NA,TRUE,"BLI_hgcA_clstr_0019",1,"BLI21_assembly104","BLI21_assembly104_000000218383","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",1074,0.0307561344065412,0.0223540291521337,0,0.171735363612318,0.022814994644174,0.0183224627731046,0.0866371843042845,0.0584811994425923,0.118489724398077,0.626272814156364,0.307976524881888,0.0265572043599516,0.371981658060191,0,0.228711352606427,0.0413502775034651,0.0324970319602981,0,0,0,0,0,0,0,0,0,0.035697875353487,0,0.0383613659750562,0,0,NA,0,0,0,0.383802143459889,0.198226987682688,0.223636698313014,0.126357630043635,0.0342276092152404,0.0896586543627067
"BLI20_assembly004_000000011224_3","390.2",352,NA,TRUE,"BLI_hgcA_clstr_0034",0,"BLI20_assembly004","BLI20_assembly004_000000011224","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",3409,0.0987477824218875,0.0471273173401092,0.05790254306966,0.955100086772932,0.130516039508658,0,0.0298769213645601,0.0445339070682795,0.169448322402532,1.66244726491671,1.11883559051802,0.969897757300876,1.38692425873012,0.00303789229777098,0.748742359646991,0.0704691558489138,0.17663585651919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0.0250155177697166,0.0654475885791045,0.0353050370123678,0
"BLI20_assembly004_000000016181_2","393.0",349,NA,TRUE,"BLI_hgcA_clstr_0037",0,"BLI20_assembly004","BLI20_assembly004_000000016181","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",2903,0.00915361143051822,0.00253016741959634,0,0.291070438593192,0,0.00545311392056685,0,0.0185907536829313,0,0.0465652654582411,0.0561718579327745,0,0.0456972306660734,0,0.12878010549942,0.019234922027483,0.0673239256160739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"BLI20_assembly004_000000034765_4","379.8",335,NA,TRUE,"BLI_hgcA_clstr_0051",0,"BLI20_assembly004","BLI20_assembly004_000000034765","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",2037,0.032901456758535,0.056812485512471,0,0.193877952256474,0.0644404578646527,0.0163405162821129,0.279168369253497,0.584366403124432,0.0198732055931512,0.441056169059265,0.740290694087795,0.0408886633583467,0.333292612335305,0,0.683909868356362,0.249201155251342,0.536649360242726,0,0,0,0.0548596598800462,0,0,0,0,0,0,0,0,0,0,NA,0.0277766697900078,0.021033711635672,0,0,0,0,0.0350533418659674,0,0.0246358360982722
"BLI20_assembly004_000000056250_2","392.0",332,NA,TRUE,"BLI_hgcA_clstr_0054",0,"BLI20_assembly004","BLI20_assembly004_000000056250","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",1618,1.76212826959257,2.59734801633491,0.262649982013895,0.490293310165468,0.0907826823039629,0.0195706908414128,0.603223415063531,0.545525259884366,0,0.0781443379781988,0.183807953470041,0.0130901223158257,0.101253863443836,0.028651539184436,0.150648229929807,0.743752308227549,1.0168619122049,0.0497853874211969,0,0.00906329314351699,0,0,0.0241822747070175,0,0,0,0,0,0,0,0.0323596650718755,NA,0.0562641261339851,0,0,0,0,0,0,0,0
"BLI20_assembly004_000000072909_2","385.9",308,NA,TRUE,"BLI_hgcA_clstr_0072",1,"BLI20_assembly004","BLI20_assembly004_000000072909","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",1429,0,0.0126763067036436,0,0.257193873347242,0.019526985652267,0,0.0147982586876728,0.0106556042364083,0.0546748727518687,0.599360771713193,0.237610834487947,0.0424487664821768,0.43267789176859,0.00836092481952899,0.199805570349872,0.0292526413682117,0.0188014295998116,0,0.0360266137021701,0,0,0,0,0,0,0,0,0.171732835533299,0.0722986204990229,0,0,NA,0,0,0,0.170353470643009,0.1218759379533,0.225939216157848,0,0.085395615847215,0.055803932394288
"BLI20_assembly004_000000074529_1","394.9",330,NA,TRUE,"BLI_hgcA_clstr_0055",0,"BLI20_assembly004","BLI20_assembly004_000000074529","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",1413,0.169934297947612,0.149442271805108,0.176535597075247,0.86707096968527,0.181377730038582,0.00637338808310416,0.0471440141585031,0.178647535206724,0.038870728604327,0.126728799626326,0.213171410468879,0.0619959473413791,0.0961171470978868,0,0.147372137970022,0.0382956482120176,0.210922858964203,0,0,0,0,0,0,0,0,0,0.120645589158532,0,0.0217551370839355,0.0203514548778515,0,NA,0,0.021497428705055,0,0.184166522996223,0.110106483864538,0.177303437334213,0,0,0.0503235911243909
"BLI20_assembly004_000000075580_1","257.6",262,NA,TRUE,"BLI_hgcA_clstr_0010",0,"BLI20_assembly004","BLI20_assembly004_000000075580","Kiritimatiellae","KIR","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Unclassified","Unclassified",1404,0.0402849970006867,0.0080387196998623,0.0737037925236611,0.334316517598441,0.00222924803561114,0,0,0.0253138287623856,0,0.0105630875075285,0.0305911150814309,0,0.0479994730661646,0,0.0155736324974723,0.00953318141948482,0.0235560148502629,0,0,0,0,0,0,0,0,0,0,0,0.0915300604186527,0,0,NA,0,0,0,0.0867707320666303,0,0,0,0.0539361047461722,0
"BLI20_assembly004_000000098923_2","382.5",389,NA,TRUE,"BLI_hgcA_clstr_0006",0,"BLI20_assembly004","BLI20_assembly004_000000098923","Actinobacteria","RESP","Actinobacteria","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified",1228,0.650235808201366,0.173376386092975,0.233467264781509,0.683069542041447,0.0202239255935422,0,0.0462386214710469,0.383381764324647,0.0569694902903269,0.114220683979048,0.0273743147152593,0.0743417495568314,0.091389388852977,0,0.0939376329193905,0.0783320768418267,0.37459269651333,0,0,0,0,0.0475937833659638,0,0,0,0,0,0,0,0.0325886053147633,0,NA,0,0.0341189164529783,0.0385347804840293,0,0,0,0,0.0309020422071977,0
"BLI20_assembly004_000000128266_3","172.2",135,"C-term truncated, only 135 residues",FALSE,"BLI_hgcA_clstr_0098",1,"BLI20_assembly004","BLI20_assembly004_000000128266",NA,NA,"Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Unclassified","Unclassified",1080,0.905994934918925,0.107258364824578,0.698498215768027,0.337751128433703,0.121217387799797,0.248282568913685,0.188508933660857,0.245252065436899,0.198359194478411,0.151984174682863,0.108520107246287,0.364113100110113,0.166868959779593,0.261409793738026,0.159969720850797,0.0689389118725869,0.278816688074878,0,0,0,0.275769457955792,0,0,0,0,0,0,0,0,0,0,NA,0,0,0.239664530466152,0,0,0.0583694192359003,0,0,0.116098836796074
"BLI20_assembly004_000000131351_1","325.0",355,NA,TRUE,"BLI_hgcA_clstr_0022",1,"BLI20_assembly004","BLI20_assembly004_000000131351","Actinobacteria","RESP","Actinobacteria","Actinobacteria <high GC Gram+>","Unclassified","Unclassified","Unclassified","Actinobacteria bacterium",1067,0.288834375456711,0,0.0341424748510113,0.197382141171008,0,0,0,0.161444926793402,0.012529511477205,0,0.035211648088522,0,0.0143659635500076,0.0030551030390068,0.0225567573816471,0.055548635557536,0.0512356033868348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0.0324699282781594,0,0
"BLI20_assembly004_000000138481_1","385.5",320,NA,TRUE,"BLI_hgcA_clstr_0031",0,"BLI20_assembly004","BLI20_assembly004_000000138481","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",1038,0.196143086008254,0.209116282966509,0.00845935660935004,0.869734441586717,0.123332619669772,0.00648984524556148,0.122688993300996,0.106366747427438,0.0195317959698784,0.211595468065205,0.310135388797352,0.0379082031111548,0.268880540900032,0.00732364835678124,0.286736776195117,0.0680507995882874,0.387447037219141,0,0.034112708156124,0,0.0588869523835696,0,0,0,0,0,0,0,0.0228175442590509,0,0,NA,0.0297754264453656,0.0451864937411495,0,0.0644454130279669,0,0.0142845388021239,0,0.121313592502326,0.0528037075333726
"BLI20_assembly003_000000089801_1","300.2",280,NA,TRUE,"BLI_hgcA_clstr_0004",0,"BLI20_assembly003","BLI20_assembly003_000000089801","Actinobacteria","RESP","Actinobacteria","Actinobacteria <high GC Gram+>","Unclassified","Unclassified","Unclassified","Actinobacteria bacterium",1037,0.356990352945143,0.133276054565567,0.863200001660458,0.0633542337993266,0.0220353401636798,0,0,0.0126340473272069,0,0.0107836397781032,0.0179575044793238,0,0.0211122405436875,0,0.0148200393802354,0.0155317934619959,0.0382570293184486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
